,date_time,intensity_forecast,intensity_actual
63068,2021-09-20T2315,224,219
63069,2021-09-20T2345,210,216
63070,2021-09-21T0015,210,212
63071,2021-09-21T0045,209,212
63072,2021-09-21T0115,206,216
63073,2021-09-21T0145,209,217
63074,2021-09-21T0215,214,219
63075,2021-09-21T0245,212,221
63076,2021-09-21T0315,219,225
63077,2021-09-21T0345,228,228
63078,2021-09-21T0415,240,239
63079,2021-09-21T0445,241,245
63080,2021-09-21T0515,251,261
63081,2021-09-21T0545,253,270
63082,2021-09-21T0615,236,274
63083,2021-09-21T0645,266,272
63084,2021-09-21T0715,267,266
63085,2021-09-21T0745,260,257
63086,2021-09-21T0815,252,253
63087,2021-09-21T0845,242,246
63088,2021-09-21T0915,240,242
63089,2021-09-21T0945,232,237
63090,2021-09-21T1015,229,228
63091,2021-09-21T1045,227,222
63092,2021-09-21T1115,220,215
63093,2021-09-21T1145,214,208
63094,2021-09-21T1215,208,205
63095,2021-09-21T1245,202,205
63096,2021-09-21T1315,197,206
63097,2021-09-21T1345,202,211
63098,2021-09-21T1415,207,211
63099,2021-09-21T1445,212,216
63100,2021-09-21T1515,215,229
63101,2021-09-21T1545,220,236
63102,2021-09-21T1615,232,237
63103,2021-09-21T1645,236,242
63104,2021-09-21T1715,242,249
63105,2021-09-21T1745,246,252
63106,2021-09-21T1815,248,250
63107,2021-09-21T1845,248,250
63108,2021-09-21T1915,242,251
63109,2021-09-21T1945,242,243
63110,2021-09-21T2015,238,233
63111,2021-09-21T2045,226,219
63112,2021-09-21T2115,212,209
63113,2021-09-21T2145,200,196
63114,2021-09-21T2215,195,182
63115,2021-09-21T2245,188,167
63116,2021-09-21T2315,176,161
63117,2021-09-21T2345,161,152
63118,2021-09-22T0015,156,150
63119,2021-09-22T0045,148,150
63120,2021-09-22T0115,150,153
63121,2021-09-22T0145,143,151
63122,2021-09-22T0215,147,148
63123,2021-09-22T0245,143,147
63124,2021-09-22T0315,143,146
63125,2021-09-22T0345,141,147
63126,2021-09-22T0415,144,145
63127,2021-09-22T0445,141,150
63128,2021-09-22T0515,147,164
63129,2021-09-22T0545,155,177
63130,2021-09-22T0615,168,191
63131,2021-09-22T0645,179,191
63132,2021-09-22T0715,185,187
63133,2021-09-22T0745,187,185
63134,2021-09-22T0815,185,181
63135,2021-09-22T0845,181,176
63136,2021-09-22T0915,169,172
63137,2021-09-22T0945,167,173
63138,2021-09-22T1015,165,169
63139,2021-09-22T1045,162,168
63140,2021-09-22T1115,159,167
63141,2021-09-22T1145,155,166
63142,2021-09-22T1215,151,158
63143,2021-09-22T1245,144,155
63144,2021-09-22T1315,143,148
63145,2021-09-22T1345,142,141
63146,2021-09-22T1415,145,152
63147,2021-09-22T1445,143,146
63148,2021-09-22T1515,144,154
63149,2021-09-22T1545,148,164
63150,2021-09-22T1615,158,172
63151,2021-09-22T1645,166,176
63152,2021-09-22T1715,172,174
63153,2021-09-22T1745,177,179
63154,2021-09-22T1815,174,185
63155,2021-09-22T1845,180,185
63156,2021-09-22T1915,180,180
63157,2021-09-22T1945,179,178
63158,2021-09-22T2015,162,166
63159,2021-09-22T2045,166,147
63160,2021-09-22T2115,157,136
63161,2021-09-22T2145,141,123
63162,2021-09-22T2215,136,112
63163,2021-09-22T2245,116,103
63164,2021-09-22T2315,105,93
63165,2021-09-22T2345,92,80
63166,2021-09-23T0015,88,77
63167,2021-09-23T0045,75,73
63168,2021-09-23T0115,75,67
63169,2021-09-23T0145,71,65
63170,2021-09-23T0215,73,68
63171,2021-09-23T0245,68,66
63172,2021-09-23T0315,71,64
63173,2021-09-23T0345,69,67
63174,2021-09-23T0415,67,68
63175,2021-09-23T0445,69,71
63176,2021-09-23T0515,71,82
63177,2021-09-23T0545,73,93
63178,2021-09-23T0615,74,105
63179,2021-09-23T0645,92,115
63180,2021-09-23T0715,105,124
63181,2021-09-23T0745,116,124
63182,2021-09-23T0815,118,122
63183,2021-09-23T0845,118,120
63184,2021-09-23T0915,117,122
63185,2021-09-23T0945,115,123
63186,2021-09-23T1015,118,121
63187,2021-09-23T1045,120,123
63188,2021-09-23T1115,119,129
63189,2021-09-23T1145,125,132
63190,2021-09-23T1215,128,132
63191,2021-09-23T1245,134,133
63192,2021-09-23T1315,131,140
63193,2021-09-23T1345,133,149
63194,2021-09-23T1415,120,165
63195,2021-09-23T1445,154,178
63196,2021-09-23T1515,169,192
63197,2021-09-23T1545,182,205
63198,2021-09-23T1615,193,212
63199,2021-09-23T1645,206,221
63200,2021-09-23T1715,210,227
63201,2021-09-23T1745,219,230
63202,2021-09-23T1815,225,230
63203,2021-09-23T1845,227,226
63204,2021-09-23T1915,221,223
63205,2021-09-23T1945,210,220
63206,2021-09-23T2015,211,212
63207,2021-09-23T2045,207,196
63208,2021-09-23T2115,197,185
63209,2021-09-23T2145,184,175
63210,2021-09-23T2215,174,157
63211,2021-09-23T2245,167,149
63212,2021-09-23T2315,151,142
63213,2021-09-23T2345,142,136
63214,2021-09-24T0015,136,130
63215,2021-09-24T0045,130,124
63216,2021-09-24T0115,122,125
63217,2021-09-24T0145,120,126
63218,2021-09-24T0215,98,124
63219,2021-09-24T0245,119,119
63220,2021-09-24T0315,115,110
63221,2021-09-24T0345,112,97
63222,2021-09-24T0415,104,101
63223,2021-09-24T0445,91,109
63224,2021-09-24T0515,94,123
63225,2021-09-24T0545,107,137
63226,2021-09-24T0615,123,152
63227,2021-09-24T0645,134,157
63228,2021-09-24T0715,148,152
63229,2021-09-24T0745,146,147
63230,2021-09-24T0815,140,140
63231,2021-09-24T0845,139,131
63232,2021-09-24T0915,137,126
63233,2021-09-24T0945,130,117
63234,2021-09-24T1015,122,110
63235,2021-09-24T1045,114,104
63236,2021-09-24T1115,105,98
63237,2021-09-24T1145,98,95
63238,2021-09-24T1215,92,93
63239,2021-09-24T1245,91,94
63240,2021-09-24T1315,88,96
63241,2021-09-24T1345,91,97
63242,2021-09-24T1415,97,93
63243,2021-09-24T1445,98,101
63244,2021-09-24T1515,98,115
63245,2021-09-24T1545,108,131
63246,2021-09-24T1615,113,158
63247,2021-09-24T1645,137,169
63248,2021-09-24T1715,160,174
63249,2021-09-24T1745,172,179
63250,2021-09-24T1815,172,178
63251,2021-09-24T1845,178,180
63252,2021-09-24T1915,178,180
63253,2021-09-24T1945,183,180
63254,2021-09-24T2015,178,183
63255,2021-09-24T2045,178,183
63256,2021-09-24T2115,176,184
63257,2021-09-24T2145,178,180
63258,2021-09-24T2215,172,169
63259,2021-09-24T2245,172,166
63260,2021-09-24T2315,163,167
63261,2021-09-24T2345,163,163
63262,2021-09-25T0015,166,161
63263,2021-09-25T0045,159,171
63264,2021-09-25T0115,158,173
63265,2021-09-25T0145,167,172
63266,2021-09-25T0215,166,178
63267,2021-09-25T0245,169,190
63268,2021-09-25T0315,172,193
63269,2021-09-25T0345,185,197
63270,2021-09-25T0415,190,199
63271,2021-09-25T0445,193,205
63272,2021-09-25T0515,195,215
63273,2021-09-25T0545,202,221
63274,2021-09-25T0615,212,230
63275,2021-09-25T0645,214,236
63276,2021-09-25T0715,224,237
63277,2021-09-25T0745,227,237
63278,2021-09-25T0815,225,236
63279,2021-09-25T0845,225,234
63280,2021-09-25T0915,228,232
63281,2021-09-25T0945,225,226
63282,2021-09-25T1015,222,228
63283,2021-09-25T1045,216,224
63284,2021-09-25T1115,218,220
63285,2021-09-25T1145,214,220
63286,2021-09-25T1215,211,217
63287,2021-09-25T1245,214,212
63288,2021-09-25T1315,210,213
63289,2021-09-25T1345,205,214
63290,2021-09-25T1415,207,213
63291,2021-09-25T1445,210,215
63292,2021-09-25T1515,212,223
63293,2021-09-25T1545,214,227
63294,2021-09-25T1615,217,231
63295,2021-09-25T1645,225,232
63296,2021-09-25T1715,229,233
63297,2021-09-25T1745,227,234
63298,2021-09-25T1815,227,231
63299,2021-09-25T1845,229,229
63300,2021-09-25T1915,230,228
63301,2021-09-25T1945,227,222
63302,2021-09-25T2015,221,222
63303,2021-09-25T2045,210,217
63304,2021-09-25T2115,212,208
63305,2021-09-25T2145,199,195
63306,2021-09-25T2215,196,182
63307,2021-09-25T2245,183,173
63308,2021-09-25T2315,169,165
63309,2021-09-25T2345,163,155
63310,2021-09-26T0015,157,149
63311,2021-09-26T0045,144,145
63312,2021-09-26T0115,141,147
63313,2021-09-26T0145,141,151
63314,2021-09-26T0215,140,150
63315,2021-09-26T0245,145,145
63316,2021-09-26T0315,141,141
63317,2021-09-26T0345,136,137
63318,2021-09-26T0415,135,134
63319,2021-09-26T0445,132,135
63320,2021-09-26T0515,132,139
63321,2021-09-26T0545,133,142
63322,2021-09-26T0615,135,146
63323,2021-09-26T0645,133,148
63324,2021-09-26T0715,137,147
63325,2021-09-26T0745,139,147
63326,2021-09-26T0815,134,148
63327,2021-09-26T0845,133,142
63328,2021-09-26T0915,131,140
63329,2021-09-26T0945,123,137
63330,2021-09-26T1015,124,128
63331,2021-09-26T1045,121,120
63332,2021-09-26T1115,117,114
63333,2021-09-26T1145,109,108
63334,2021-09-26T1215,104,102
63335,2021-09-26T1245,99,94
63336,2021-09-26T1315,99,93
63337,2021-09-26T1345,89,89
63338,2021-09-26T1415,91,89
63339,2021-09-26T1445,87,92
63340,2021-09-26T1515,89,104
63341,2021-09-26T1545,94,119
63342,2021-09-26T1615,110,130
63343,2021-09-26T1645,118,134
63344,2021-09-26T1715,130,137
63345,2021-09-26T1745,136,133
63346,2021-09-26T1815,141,132
63347,2021-09-26T1845,133,128
63348,2021-09-26T1915,130,124
63349,2021-09-26T1945,123,117
63350,2021-09-26T2015,119,109
63351,2021-09-26T2045,110,100
63352,2021-09-26T2115,104,95
63353,2021-09-26T2145,89,89
63354,2021-09-26T2215,88,84
63355,2021-09-26T2245,84,84
63356,2021-09-26T2315,80,85
63357,2021-09-26T2345,78,85
63358,2021-09-27T0015,81,85
63359,2021-09-27T0045,77,93
63360,2021-09-27T0115,78,103
63361,2021-09-27T0145,87,105
63362,2021-09-27T0215,104,108
63363,2021-09-27T0245,103,102
63364,2021-09-27T0315,106,89
63365,2021-09-27T0345,98,80
63366,2021-09-27T0415,86,86
63367,2021-09-27T0445,82,98
63368,2021-09-27T0515,92,114
63369,2021-09-27T0545,111,126
63370,2021-09-27T0615,126,136
63371,2021-09-27T0645,137,142
63372,2021-09-27T0715,137,141
63373,2021-09-27T0745,140,139
63374,2021-09-27T0815,136,132
63375,2021-09-27T0845,130,118
63376,2021-09-27T0915,123,108
63377,2021-09-27T0945,108,98
63378,2021-09-27T1015,100,88
63379,2021-09-27T1045,91,76
63380,2021-09-27T1115,85,72
63381,2021-09-27T1145,71,69
63382,2021-09-27T1215,70,67
63383,2021-09-27T1245,66,66
63384,2021-09-27T1315,67,69
63385,2021-09-27T1345,68,73
63386,2021-09-27T1415,74,78
63387,2021-09-27T1445,78,86
63388,2021-09-27T1515,89,91
63389,2021-09-27T1545,101,105
63390,2021-09-27T1615,113,110
63391,2021-09-27T1645,119,130
63392,2021-09-27T1715,121,142
63393,2021-09-27T1745,141,153
63394,2021-09-27T1815,146,158
63395,2021-09-27T1845,149,153
63396,2021-09-27T1915,150,143
63397,2021-09-27T1945,141,135
63398,2021-09-27T2015,133,130
63399,2021-09-27T2045,126,116
63400,2021-09-27T2115,122,96
63401,2021-09-27T2145,103,78
63402,2021-09-27T2215,87,70
63403,2021-09-27T2245,71,64
63404,2021-09-27T2315,69,66
63405,2021-09-27T2345,64,68
63406,2021-09-28T0015,64,74
63407,2021-09-28T0045,65,70
63408,2021-09-28T0115,70,70
63409,2021-09-28T0145,66,68
63410,2021-09-28T0215,68,66
63411,2021-09-28T0245,70,67
63412,2021-09-28T0315,67,70
63413,2021-09-28T0345,68,75
63414,2021-09-28T0415,73,82
63415,2021-09-28T0445,78,99
63416,2021-09-28T0515,92,119
63417,2021-09-28T0545,115,145
63418,2021-09-28T0615,131,162
63419,2021-09-28T0645,150,164
63420,2021-09-28T0715,162,158
63421,2021-09-28T0745,167,157
63422,2021-09-28T0815,149,153
63423,2021-09-28T0845,144,150
63424,2021-09-28T0915,149,142
63425,2021-09-28T0945,141,141
63426,2021-09-28T1015,140,139
63427,2021-09-28T1045,141,136
63428,2021-09-28T1115,132,135
63429,2021-09-28T1145,124,138
63430,2021-09-28T1215,126,138
63431,2021-09-28T1245,141,138
63432,2021-09-28T1315,140,142
63433,2021-09-28T1345,143,148
63434,2021-09-28T1415,151,154
63435,2021-09-28T1445,160,161
63436,2021-09-28T1515,164,170
63437,2021-09-28T1545,169,180
63438,2021-09-28T1615,172,182
63439,2021-09-28T1645,183,184
63440,2021-09-28T1715,183,186
63441,2021-09-28T1745,186,188
63442,2021-09-28T1815,187,193
63443,2021-09-28T1845,187,192
63444,2021-09-28T1915,189,194
63445,2021-09-28T1945,195,187
63446,2021-09-28T2015,189,182
63447,2021-09-28T2045,172,176
63448,2021-09-28T2115,168,167
63449,2021-09-28T2145,163,152
63450,2021-09-28T2215,163,139
63451,2021-09-28T2245,145,124
63452,2021-09-28T2315,131,120
63453,2021-09-28T2345,126,119
63454,2021-09-29T0015,120,122
63455,2021-09-29T0045,120,125
63456,2021-09-29T0115,124,134
63457,2021-09-29T0145,127,133
63458,2021-09-29T0215,134,128
63459,2021-09-29T0245,134,117
63460,2021-09-29T0315,129,112
63461,2021-09-29T0345,116,105
63462,2021-09-29T0415,105,101
63463,2021-09-29T0445,103,103
63464,2021-09-29T0515,104,113
63465,2021-09-29T0545,110,130
63466,2021-09-29T0615,119,144
63467,2021-09-29T0645,129,144
63468,2021-09-29T0715,141,134
63469,2021-09-29T0745,133,128
63470,2021-09-29T0815,127,124
63471,2021-09-29T0845,117,115
63472,2021-09-29T0915,113,111
63473,2021-09-29T0945,109,102
63474,2021-09-29T1015,105,92
63475,2021-09-29T1045,98,91
63476,2021-09-29T1115,93,91
63477,2021-09-29T1145,88,88
63478,2021-09-29T1215,88,86
63479,2021-09-29T1245,87,85
63480,2021-09-29T1315,83,82
63481,2021-09-29T1345,83,81
63482,2021-09-29T1415,82,84
63483,2021-09-29T1445,85,96
63484,2021-09-29T1515,99,108
63485,2021-09-29T1545,103,127
63486,2021-09-29T1615,121,141
63487,2021-09-29T1645,143,158
63488,2021-09-29T1715,150,168
63489,2021-09-29T1745,164,170
63490,2021-09-29T1815,172,178
63491,2021-09-29T1845,174,180
63492,2021-09-29T1915,176,181
63493,2021-09-29T1945,178,183
63494,2021-09-29T2015,174,184
63495,2021-09-29T2045,175,171
63496,2021-09-29T2115,175,162
63497,2021-09-29T2145,150,144
63498,2021-09-29T2215,143,131
63499,2021-09-29T2245,132,121
63500,2021-09-29T2315,125,115
63501,2021-09-29T2345,113,106
63502,2021-10-01T0015,71,72
63503,2021-10-01T0045,68,73
63504,2021-10-01T0115,70,77
63505,2021-10-01T0145,72,73
63506,2021-10-01T0215,74,66
63507,2021-10-01T0245,71,68
63508,2021-10-01T0315,65,70
63509,2021-10-01T0345,66,65
63510,2021-10-01T0415,68,64
63511,2021-10-01T0445,64,63
63512,2021-10-01T0515,65,69
63513,2021-10-01T0545,67,85
63514,2021-10-01T0615,73,91
63515,2021-10-01T0645,88,102
63516,2021-10-01T0715,88,102
63517,2021-10-01T0745,93,97
63518,2021-10-01T0815,92,95
63519,2021-10-01T0845,88,93
63520,2021-10-01T0915,88,89
63521,2021-10-01T0945,87,83
63522,2021-10-01T1015,84,80
63523,2021-10-01T1045,83,73
63524,2021-10-01T1115,82,71
63525,2021-10-01T1145,69,66
63526,2021-10-01T1215,68,68
63527,2021-10-01T1245,68,62
63528,2021-10-01T1315,69,65
63529,2021-10-01T1345,69,69
63530,2021-10-01T1415,72,74
63531,2021-10-01T1445,73,82
63532,2021-10-01T1515,72,97
63533,2021-10-01T1545,82,112
63534,2021-10-01T1615,102,123
63535,2021-10-01T1645,111,132
63536,2021-10-01T1715,116,143
63537,2021-10-01T1745,125,145
63538,2021-10-01T1815,110,146
63539,2021-10-01T1845,134,147
63540,2021-10-01T1915,133,146
63541,2021-10-01T1945,130,135
63542,2021-10-01T2015,126,130
63543,2021-10-01T2045,115,121
63544,2021-10-01T2115,117,110
63545,2021-10-01T2145,106,102
63546,2021-10-01T2215,100,113
63547,2021-10-01T2245,97,119
63548,2021-10-01T2315,109,120
63549,2021-10-01T2345,111,118
63550,2021-10-02T0015,120,122
63551,2021-10-02T0045,112,129
63552,2021-10-02T0115,120,136
63553,2021-10-02T0145,124,132
63554,2021-10-02T0215,136,130
63555,2021-10-02T0245,129,117
63556,2021-10-02T0315,124,111
63557,2021-10-02T0345,109,104
63558,2021-10-02T0415,105,101
63559,2021-10-02T0445,97,104
63560,2021-10-02T0515,99,106
63561,2021-10-02T0545,100,110
63562,2021-10-02T0615,103,112
63563,2021-10-02T0645,108,121
63564,2021-10-02T0715,106,116
63565,2021-10-02T0745,115,117
63566,2021-10-02T0815,105,116
63567,2021-10-02T0845,109,111
63568,2021-10-02T0915,107,109
63569,2021-10-02T0945,108,110
63570,2021-10-02T1015,110,109
63571,2021-10-02T1045,105,109
63572,2021-10-02T1115,105,108
63573,2021-10-02T1145,101,109
63574,2021-10-02T1215,101,111
63575,2021-10-02T1245,101,110
63576,2021-10-02T1315,101,110
63577,2021-10-02T1345,99,113
63578,2021-10-02T1415,103,120
63579,2021-10-02T1445,112,128
63580,2021-10-02T1515,121,137
63581,2021-10-02T1545,137,145
63582,2021-10-02T1615,148,145
63583,2021-10-02T1645,152,150
63584,2021-10-02T1715,156,156
63585,2021-10-02T1745,158,158
63586,2021-10-02T1815,159,164
63587,2021-10-02T1845,155,163
63588,2021-10-02T1915,147,163
63589,2021-10-02T1945,137,160
63590,2021-10-02T2015,128,162
63591,2021-10-02T2045,114,152
63592,2021-10-02T2115,104,132
63593,2021-10-02T2145,94,122
63594,2021-10-02T2215,84,115
63595,2021-10-02T2245,82,96
63596,2021-10-02T2315,103,82
63597,2021-10-02T2345,87,75
63598,2021-10-03T0015,84,83
63599,2021-10-03T0045,80,84
63600,2021-10-03T0115,86,77
63601,2021-10-03T0145,88,69
63602,2021-10-03T0215,77,65
63603,2021-10-03T0245,67,61
63604,2021-10-03T0315,63,63
63605,2021-10-03T0345,62,65
63606,2021-10-03T0415,62,71
63607,2021-10-03T0445,62,78
63608,2021-10-03T0515,71,84
63609,2021-10-03T0545,78,87
63610,2021-10-03T0615,82,87
63611,2021-10-03T0645,92,91
63612,2021-10-03T0715,86,100
63613,2021-10-03T0745,85,100
63614,2021-10-03T0815,87,99
63615,2021-10-03T0845,86,95
63616,2021-10-03T0915,84,88
63617,2021-10-03T0945,84,79
63618,2021-10-03T1015,78,74
63619,2021-10-03T1045,73,68
63620,2021-10-03T1115,67,72
63621,2021-10-03T1145,65,66
63622,2021-10-03T1215,71,65
63623,2021-10-03T1245,64,64
63624,2021-10-03T1315,65,68
63625,2021-10-03T1345,65,65
63626,2021-10-03T1415,68,67
63627,2021-10-03T1445,65,72
63628,2021-10-03T1515,69,81
63629,2021-10-03T1545,79,94
63630,2021-10-03T1615,80,99
63631,2021-10-03T1645,91,105
63632,2021-10-03T1715,92,108
63633,2021-10-03T1745,96,114
63634,2021-10-03T1815,97,113
63635,2021-10-03T1845,98,113
63636,2021-10-03T1915,93,115
63637,2021-10-03T1945,96,110
63638,2021-10-03T2015,96,99
63639,2021-10-03T2045,88,92
63640,2021-10-03T2115,91,87
63641,2021-10-03T2145,80,82
63642,2021-10-03T2215,75,69
63643,2021-10-03T2245,73,65
63644,2021-10-03T2315,69,68
63645,2021-10-03T2345,64,72
63646,2021-10-04T0015,65,73
63647,2021-10-04T0045,66,78
63648,2021-10-04T0115,68,74
63649,2021-10-04T0145,70,77
63650,2021-10-04T0215,72,80
63651,2021-10-04T0245,71,79
63652,2021-10-04T0315,75,80
63653,2021-10-04T0345,74,78
63654,2021-10-04T0415,81,88
63655,2021-10-04T0445,92,104
63656,2021-10-04T0515,102,135
63657,2021-10-04T0545,112,158
63658,2021-10-04T0615,133,172
63659,2021-10-04T0645,150,179
63660,2021-10-04T0715,165,179
63661,2021-10-04T0745,168,173
63662,2021-10-04T0815,166,169
63663,2021-10-04T0845,153,161
63664,2021-10-04T0915,155,154
63665,2021-10-04T0945,146,149
63666,2021-10-04T1015,142,143
63667,2021-10-04T1045,139,142
63668,2021-10-04T1115,139,143
63669,2021-10-04T1145,133,145
63670,2021-10-04T1215,139,144
63671,2021-10-04T1245,141,149
63672,2021-10-04T1315,140,156
63673,2021-10-04T1345,144,161
63674,2021-10-04T1415,157,168
63675,2021-10-04T1445,159,180
63676,2021-10-04T1515,169,192
63677,2021-10-04T1545,178,209
63678,2021-10-04T1615,183,214
63679,2021-10-04T1645,203,220
63680,2021-10-04T1715,202,225
63681,2021-10-04T1745,214,228
63682,2021-10-04T1815,231,228
63683,2021-10-04T1845,219,224
63684,2021-10-04T1915,223,219
63685,2021-10-04T1945,215,223
63686,2021-10-04T2015,205,218
63687,2021-10-04T2045,208,195
63688,2021-10-04T2115,198,179
63689,2021-10-04T2145,173,166
63690,2021-10-04T2215,157,149
63691,2021-10-04T2245,150,141
63692,2021-10-04T2315,137,134
63693,2021-10-04T2345,133,124
63694,2021-10-05T0015,119,121
63695,2021-10-05T0045,116,121
63696,2021-10-05T0115,116,120
63697,2021-10-05T0145,115,112
63698,2021-10-05T0215,117,112
63699,2021-10-05T0245,106,110
63700,2021-10-05T0315,106,108
63701,2021-10-05T0345,99,101
63702,2021-10-05T0415,106,96
63703,2021-10-05T0445,104,106
63704,2021-10-05T0515,101,117
63705,2021-10-05T0545,114,130
63706,2021-10-05T0615,122,146
63707,2021-10-05T0645,131,156
63708,2021-10-05T0715,141,155
63709,2021-10-05T0745,149,154
63710,2021-10-05T0815,154,152
63711,2021-10-05T0845,145,151
63712,2021-10-05T0915,140,148
63713,2021-10-05T0945,139,146
63714,2021-10-05T1015,137,142
63715,2021-10-05T1045,133,136
63716,2021-10-05T1115,130,129
63717,2021-10-05T1145,126,124
63718,2021-10-05T1215,123,111
63719,2021-10-05T1245,115,105
63720,2021-10-05T1315,97,109
63721,2021-10-05T1345,93,106
63722,2021-10-05T1415,108,92
63723,2021-10-05T1445,100,99
63724,2021-10-05T1515,98,111
63725,2021-10-05T1545,106,120
63726,2021-10-05T1615,113,129
63727,2021-10-05T1645,125,134
63728,2021-10-05T1715,128,137
63729,2021-10-05T1745,129,139
63730,2021-10-05T1815,132,140
63731,2021-10-05T1845,128,138
63732,2021-10-05T1915,129,138
63733,2021-10-05T1945,122,134
63734,2021-10-05T2015,126,127
63735,2021-10-05T2045,117,115
63736,2021-10-05T2115,108,105
63737,2021-10-05T2145,100,92
63738,2021-10-05T2215,95,91
63739,2021-10-05T2245,80,82
63740,2021-10-05T2315,85,84
63741,2021-10-05T2345,76,83
63742,2021-10-06T0015,80,86
63743,2021-10-06T0045,80,89
63744,2021-10-06T0115,84,92
63745,2021-10-06T0145,84,92
63746,2021-10-06T0215,89,90
63747,2021-10-06T0245,87,89
63748,2021-10-06T0315,87,91
63749,2021-10-06T0345,90,95
63750,2021-10-06T0415,90,101
63751,2021-10-06T0445,94,109
63752,2021-10-06T0515,106,126
63753,2021-10-06T0545,120,147
63754,2021-10-06T0615,130,167
63755,2021-10-06T0645,154,183
63756,2021-10-06T0715,165,184
63757,2021-10-06T0745,182,188
63758,2021-10-06T0815,179,189
